date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES
2017-05-26,199.51330128284,44.252340507622,65.021815099604,138.59,121.71202738738998,58.28,141.89,11.0,134.00718621097,11.534803517133998
2017-05-30,201.27309867792,44.539372016170006,64.98244373109,139.72,122.58359207206999,58.58,142.41,11.12,132.83851888936002,11.446751581888002
2017-05-31,203.29139738527002,45.192616139074,64.98244373109,137.43,123.27688216216002,58.58,141.86,11.1801,133.47778990289,11.427184485167
2017-06-01,203.1720890873,45.62811222101,65.661599837944,141.0,124.08902198198,59.56,141.38,10.93,136.94383742937,11.691340290903002
2017-06-02,205.50854325590998,46.024017750043,66.193113312872,141.55,124.53470846847,59.65,143.48,10.9,137.64304010042,11.652206097460999
2017-06-05,205.03131006402,46.142789408753,66.449027208208,141.81,125.36665657658001,59.8,143.59,11.24,135.41558016265,11.456535130249
2017-06-06,204.22597905271,45.885450814881,66.803369524827,142.15,125.11905297297,59.85,143.03,12.02,131.15044386927,11.652206097460999
2017-06-07,203.82828472614,46.083403579398,67.669539632118,142.06,125.33694414413999,60.54,143.62,12.38,130.47121841739,11.319565453201001
2017-06-08,204.75292403542,46.241765791011,67.67938247424699,142.84,124.96058666667,60.54,142.63,12.9,125.77657191178999,11.30978190484
2017-06-09,205.73721749368,46.805931169882,68.575081107923,141.23,124.61394162161999,58.03,138.05,12.28,128.21379265087,11.466318678610001
2017-06-12,206.19456596924,46.687159511172,68.437281318126,139.97,125.08934054054,56.76,137.25,12.085,130.80084253374,11.495669323691
2017-06-13,207.9046515735,46.974191019721005,68.575081107923,140.65,125.85195963963999,57.9,139.09,11.96,131.48006798562,11.671773194182
2017-06-14,208.79946380829,47.152348507785995,69.411722688829,142.3,126.03023423423001,58.45,138.25,11.76,130.44125258863002,11.652206097460999
2017-06-15,210.07208565331,47.627435142624996,69.49046542585499,142.88,125.81234306306001,58.91,137.52,11.5,131.00061472547,11.661989645820999
2017-06-16,212.01084549535,47.716513886657,69.933393321629,143.39,126.3372627027,58.8,137.84,11.44,130.01174237642,11.661989645820999
2017-06-19,212.13015379332,48.389553286013005,70.21883574335,145.94,126.54524972973,60.32,140.35,11.93,129.45238023958,11.652206097460999
2017-06-20,212.13015379332,48.270781627303,70.10072163781,144.46,125.31713585586,60.15,140.91,12.64,123.43923726857,11.6424225491
2017-06-21,211.63303588511002,48.072828862787,70.21883574335,145.5,125.89157621622,60.68,144.24,13.98,120.03312139962,11.417400936807
2017-06-22,210.99672496258998,48.765663538594,72.02991869495901,144.73,120.90979171171001,61.16,143.7,14.3708,120.62274375933,11.319565453201001
2017-06-23,211.67280531777,48.577608412303,71.49840522003001,144.49,121.56346522523,60.38,145.41,14.15,119.66335822488001,11.30978190484
2017-06-26,211.384476931,48.409348562464,71.596833641313,142.78,121.16729945946001,60.22,144.96,14.08,121.71204608491999,11.427184485167
2017-06-27,208.57078957051002,48.17180524504501,71.25233416682299,140.47,121.01873729729999,58.29,142.54,13.395,121.88193727331002,11.251080614677
2017-06-28,209.40594765631002,47.983750118753996,71.774004799623,142.41,122.55387963963999,58.81,143.81,13.23,116.63529763174999,11.084760292547
2017-06-29,206.65191444479998,48.231191074399995,71.340919745977,140.24,121.81106882883002,57.58,141.24,12.6,115.97572007681002,10.918439970417
2017-06-30,206.98995462238,48.11241941569,71.370448272362,143.3,122.49445477476999,57.57,141.44,12.48,116.51537443993999,10.869522228613999
2017-07-03,208.62050136132999,48.211395797948,71.281862693207,142.29,122.74205837838001,56.26,138.41,12.15,118.33420951568,10.771686745008
2017-07-05,208.55090485418,48.498427306497,71.340919745977,142.38,122.86090810811001,57.16,141.21,13.19,105.1426584169,10.63471706796
2017-07-06,206.82093453358996,47.44927765455999,70.602706586354,139.96,121.76154810811,56.6399,140.83,13.02,103.09397055685999,10.448829649108
2017-07-07,208.38188476538997,47.944159565851,70.897991850203,142.05,123.01937441441002,58.09,142.22,13.36,101.86475784084,10.527098035993001
2017-07-10,209.27669700016997,47.736309163109,70.70113500763699,141.15,122.87081225225,58.51,143.34,13.81,101.10524429271999,10.703201906483999
2017-07-11,208.45148127253998,47.657128057301996,70.710977849766,142.06,122.66282522523001,57.98,142.93,13.89,100.18583315554001,10.693418358123
2017-07-12,210.08202801148,48.196549340608996,71.380291114491,144.08,124.26729657658001,61.02,145.91,14.29,100.87539150843,10.859738680253
2017-07-13,209.87323849003002,47.848236471123,72.125077123615,142.99,124.52480432431999,60.5,145.06,13.53,103.15393215275999,10.781470293368
2017-07-14,210.5493188452,48.67423556161899,72.601740169455,145.07,125.48550630631,60.75,146.16,13.92,101.97468743333,10.791253841729
2017-07-17,210.45983762172,48.524958617553,72.194590484467,144.04,125.20819027027001,60.5,146.4,13.8,101.67487945381001,10.879305776974
2017-07-18,210.09197036964,48.505055025010996,71.727857918749,144.34,126.14908396396002,61.33,147.89,13.48,100.23580115212,10.996708357301
2017-07-19,210.87741666461997,49.191728967713004,72.264103845318,144.55,126.55515387387,61.33,148.92,13.55,100.80543631321,11.074976744186001
2017-07-20,211.22539920037,50.604884038198996,73.495483380404,144.3,127.30786882883001,61.08,149.94,13.8,103.16392575208,11.123894485989
2017-07-21,209.94283499718003,50.59493224192799,74.111173147947,144.1,127.61489729729999,60.93,149.52,13.88,105.20262001280001,11.172812227792
2017-07-24,208.78952145012002,50.555125056844,73.39617857918701,147.3,126.78294918918999,61.44,149.53,14.16,103.10396415618,11.074976744186001
2017-07-25,198.24067943781003,50.584980445656996,72.015841842277,148.3,127.71393873873998,60.95,148.21,14.11,105.22260721144,10.996708357301
2017-07-26,197.88275454389,50.157053206003,72.085355203128,145.08,128.26857081081002,62.64,149.78,14.76,106.63170471517,10.918439970417
2017-07-27,198.89687507665002,49.868451114143,71.231333912666,142.97,126.93151135135,61.17,146.2,14.12,110.26937486665001,10.859738680253
2017-07-28,198.56877725722998,49.370861300591,69.950301976972,146.25,127.16921081081001,61.45,146.73,13.95,110.13945807553002,10.742336099926
2017-07-31,200.01041919105,48.942934060937006,69.42398653052399,148.09,127.58518486486,61.81,146.49,13.61,111.93830595263,10.938007067137999
2017-08-01,202.00883318207002,48.913078672124,69.890719096242,146.78,128.61521585586001,62.4,147.36,13.71,113.97700021336,11.074976744186001
2017-08-02,204.22597905271,48.992693042292004,70.218424940256,146.44,127.38710198198,61.45,147.13,13.37,114.406724984,10.926651162791
2017-08-03,206.42324020702,48.923030468395005,70.496478383663,147.89,128.77368216216001,63.97,147.79,13.24,110.45925325368,10.995869767442
2017-08-04,206.45306728151002,49.022548431105,70.496478383663,151.01,128.95195675676,62.01,147.71,13.12,110.93894602091001,10.95631627907
2017-08-07,206.24427776006002,49.062355616189,70.724879426461,153.35,128.43694126126002,,,13.43,109.41991892469,10.976093023255999
2017-08-08,205.24009958547,48.644380172805995,70.97314142950201,155.87,127.89221333333,61.33,147.81,13.11,109.31998293151,11.252967441860001
2017-08-09,205.28981137628998,48.534910413823994,71.519317836194,155.85,128.37751639639998,61.38,148.35,12.83,109.11011734584999,11.124418604651
2017-08-10,205.04125242218004,47.828332878581,69.950301976972,150.01,127.01074450450001,60.21,144.92,12.12,106.06206955409,11.252967441860001
2017-08-11,204.79269346808,48.306019099591,70.138981099283,151.37,126.97112792793001,60.74,146.47,12.23,107.27129507146999,10.976093023255999
2017-08-14,206.17468125291,48.843416098226,70.327660221595,154.26,128.44684540541002,61.89,149.16,12.76,109.25002773629,10.985981395348999
2017-08-15,205.98577644779,48.58466939517999,69.850997175755,154.51,128.13981693693998,61.97,150.36,13.02,87.02426285470501,10.976093023255999
2017-08-16,206.72151095195,49.569897226012,69.930441016728,155.16,128.78358630631,62.89,151.8,12.63,91.451427352251,11.0552
2017-08-17,204.16632490373001,49.052403819918005,69.364403649794,153.7,126.36697513514,61.37,148.23,12.34,92.790569660764,10.887097674419
2017-08-18,202.35681571781998,48.505055025010996,69.473638931132,152.14,126.21841297296999,62.01,147.97,12.376,93.200307232771,10.946427906977
2017-08-21,203.37093625057997,48.644380172805995,70.208494460135,153.32,126.9414154955,61.78,149.26,12.05,95.129071901003,11.104641860465
2017-08-22,204.27569084353001,49.470379263302,71.251194872909,154.99,128.07048792793,64.26,152.25,12.175,95.738681459356,11.223302325581
2017-08-23,202.67,49.400716689404,71.022793830111,152.9,127.12959423423,64.01,151.1,12.48,93.48012801365499,11.223302325581
2017-08-24,202.12,49.141969986357005,71.608692157289,148.93,127.4366227027,63.43,150.81,12.505,93.04040964369499,11.272744186047001
2017-08-25,202.13,49.112114597544,71.97611992179,147.67,128.14972108108,62.58,151.45,12.425,95.738681459356,11.302409302326
2017-08-28,202.46,50.017728058208,72.81028025201,147.9,128.00115891892,62.75,151.79,12.23,94.599411137188,11.065088372093001
2017-08-29,202.92,49.908258299227,73.376317618944,145.39,128.41713297297,63.48,152.14,12.15,95.05911670578199,11.045311627907
2017-08-30,203.69,49.868451114143,73.406109059309,147.48,128.54588684684998,65.68,153.67,12.67,96.74803499039899,10.936539534884
2017-08-31,204.32,50.694450204638,74.776515316098,150.8,129.50658882883002,65.56,155.16,13.0,97.83733731598,10.916762790698
2017-09-01,203.56,50.933293315143004,74.89568107755801,151.13,128.85291531532,65.12,155.06,13.19,97.99723490505698,10.995869767442
2017-09-05,200.98,50.784016371077996,74.72686291549,150.51,128.52607855856002,65.05,154.28,12.92,96.668086195861,10.966204651163
2017-09-06,202.05,50.943245111414,76.514349337389,151.61,129.86313801802,64.0,153.76,12.85,95.548803072328,10.985981395348999
2017-09-07,204.46,51.241798999545004,81.211466434934,153.85,132.95323099099,65.83,155.47,12.63,93.47013441433799,11.025534883721
2017-09-08,205.69,51.76924420191,84.74671735824501,156.9,132.4382154955,64.93,155.34,12.25,93.969814380201,11.084865116279
2017-09-11,209.56,52.197171441563995,86.39517705844,157.81,134.92415567568,66.16,156.87,12.55,94.339577554939,11.262855813953
2017-09-12,209.64,51.998135516143996,87.139963067565,157.91,134.91425153153,66.09,156.31,12.3,97.197746959676,11.114530232558
2017-09-13,209.49,51.749340609368,87.854957636324,158.46,133.48805477477,65.4,156.24,12.22,100.03592916578,11.104641860465
2017-09-14,211.43,51.440834924966005,88.59974364544901,158.87,133.56728792793,65.17,154.95,12.26,99.95598037124,11.134306976744002
2017-09-15,213.35,51.510497498863,86.76260482294201,158.58,134.05259099098998,65.0,154.49,12.52,99.446306806059,11.223302325581
2017-09-18,213.76,51.828954979536,84.726856398001,157.9,135.62734990991,64.2,155.77,13.08,98.516902069554,11.144195348836998
2017-09-19,213.56,51.162184629377,85.769556810776,157.1,135.39955459459,64.31,156.6,13.12,94.789289524216,11.203525581394999
2017-09-20,210.51,51.639870850387,86.802326743428,157.42,136.68709333333,65.0,149.96,13.76,94.689353531043,11.15408372093
2017-09-21,210.44,51.182088221919,86.802326743428,159.79,135.35003387387,64.11,149.3,13.41,93.68,11.005758139535
2017-09-22,210.76,52.256882219191,86.87184010428001,163.96,136.57814774775,63.9,148.5,13.3,95.59,10.985981395348999
2017-09-25,210.73,52.356400181900995,85.968166413209,160.31,136.8356554955,62.14,144.57,12.61,97.94,11.084865116279
2017-09-26,211.03,52.595243292405996,84.756647838366,160.61,135.52830846847,61.76,145.4,12.45,97.59,11.035423255813999
2017-09-27,209.48,51.898617553433,84.16081903106699,163.72,135.33022558558997,63.09,146.43,12.74,99.33,11.005758139535
2017-09-28,209.55,53.381435197817,88.341551162285,162.34,135.01329297297,63.54,146.83,12.74,99.5,10.95631627907
2017-09-29,209.9,53.102784902228,88.242246361069,168.6,133.77527495495002,64.49,149.18,12.75,99.2,10.896986046512001
2017-10-02,212.76,53.421242382901,89.761609819683,169.86,134.14172828828998,63.39,147.94,12.71,99.36,10.966204651163
2017-10-03,214.57,53.490904956799,89.076406691288,168.78,132.96313513514,63.45,148.6,13.42,98.98,11.065088372093001
2017-10-04,216.52,54.078060936789,89.27501629372101,171.8,133.86441225225,62.63,147.95,13.31,94.93,11.15408372093
2017-10-05,216.37,54.65526512050901,89.55306973712798,173.65,134.91425153153,63.09,150.25,13.34,94.33,11.163972093023
2017-10-06,216.52,54.734879490678,89.860914620899,174.88,134.94396396396002,63.25,151.12,13.23,94.29,11.065088372093001
2017-10-09,216.68,54.396518417462,90.14889854442801,174.0,135.67687063063,61.18,151.5,13.47,91.12,11.074976744186001
2017-10-10,216.75,55.132951341519004,90.536187269172,172.18,136.20179027027,61.45,152.15,13.7,91.84,11.124418604651
2017-10-11,216.51,54.1775788995,91.737775363893,172.66,135.59763747748002,61.36,153.65,13.88,89.4,11.144195348836998
2017-10-12,217.59,54.71,91.42,173.0,137.86568648648998,62.05,153.61,14.2,86.56,11.094753488372
2017-10-13,217.72,54.65,90.67,173.85,137.86568648648998,61.08,153.93,14.22,85.51,11.124418604651
2017-10-16,218.72,54.63,91.04,170.55,137.7567409009,61.48,150.46,14.26,86.01,11.144195348836998
2017-10-17,217.75,55.06,92.17,172.47,137.32095855856002,61.66,150.38,14.16,88.09,11.065088372093001
2017-10-18,218.27,55.77,96.04,172.95,137.42,61.5,153.0,14.07,87.81,11.005758139535
2017-10-19,219.24,56.0,96.48,172.21,138.62,61.99,171.73,13.95,86.92,11.163972093023
2017-10-20,221.32,56.32,96.1,174.62,139.49,62.63,175.64,13.81,86.78,11.005758139535
2017-10-23,221.55,56.08,94.51,176.0,139.33,61.46,172.16,14.1,85.91,11.005758139535
2017-10-24,234.65,55.38,91.69,176.71,138.91,62.73,171.58,14.25,84.25,10.867320930233
2017-10-25,237.92,55.5,91.79,171.37,141.22,61.81,171.83,12.33,83.33,10.778325581394999
2017-10-26,232.94,55.48,89.56,179.59,141.97,62.06,173.75,12.005,85.65,10.738772093023
2017-10-27,234.74,55.37,91.93,181.07,143.28,64.14,177.33,11.84,81.93,10.659665116279
2017-10-30,231.02,54.29,90.96,179.48,143.29,65.3,176.03,10.89,82.0,10.620111627906999
2017-10-31,230.19,54.23,90.25,192.92,142.36,65.49,175.16,10.985,81.74,10.63
2017-11-01,230.18,54.0,92.44,188.89,142.96,65.33,176.25,10.8,80.75,10.57
2017-11-02,232.23,54.37,91.02,190.05,143.43,65.45,180.94,10.85,81.69,10.79
2017-11-03,232.22,55.47,92.31,194.9,144.04,63.2,182.3,11.12,81.8,10.49
2017-11-06,230.31,,,196.55,143.93,60.87,180.8,11.93,80.71,10.35
2017-11-07,230.05,55.16,93.96,197.21,143.5,60.96,180.88,12.05,79.38,10.51
2017-11-09,228.39,55.45,95.89,195.54,143.83,63.31,181.92,11.12,80.45,10.3
2017-11-10,,54.8,95.43,195.21,143.89,63.0,181.72,11.26,81.22,10.23
2017-11-13,,55.3,95.12,195.13,143.92,63.62,181.85,11.09,82.28,10.82
2017-11-14,,55.01,94.75,193.75,144.96,64.03,181.32,11.12,95.72,10.84
2017-11-15,227.4,54.83,93.76,193.11,144.26,62.89,180.08,11.07,91.58,10.87
2017-11-16,,55.54,94.47,194.91,147.04,64.13,182.3,11.25,90.5,10.77
2017-11-17,229.36,55.56,93.61,194.32,145.45,64.1,182.24,11.38,89.27,10.61
2017-11-20,231.49,55.29,93.6,195.59,146.57,63.93,182.34,11.34,91.43,10.6
2017-11-21,234.09,56.12,94.68,199.58,148.01,64.5,184.15,11.4,88.93,10.63
2017-11-22,,55.8,94.47,198.86,147.11,65.14,182.9,11.37,89.62,10.68
2017-11-24,,56.13,94.72,199.74,147.63,66.03,184.46,11.38,89.23,10.69
2017-11-27,234.0,56.15,95.42,198.45,147.5,65.74,185.0,11.55,89.87,10.74
2017-11-28,235.63,56.02,95.42,197.33,148.04,65.97,185.4,11.17,92.84,10.57
2017-11-29,,55.58,95.82,194.15,146.95,62.01,176.85,10.825,99.95,10.61
2017-11-30,,56.37,96.92,194.84,148.01,62.4,181.47,10.89,101.0,10.58
2017-12-01,,55.98,96.32,194.6,146.57,61.96,179.52,10.7201,99.28,10.67
2017-12-04,,54.71,95.22,189.57,147.15,58.6,168.44,10.03,104.02,10.77
2017-12-05,238.26,54.79,95.41,187.96,147.67,59.55,167.54,9.91,101.15,10.72
2017-12-06,,54.66,94.4,187.0,148.27,60.75,173.52,10.0,97.5,10.83
2017-12-07,,54.69,94.24,187.91,148.6,61.57,174.61,10.04,97.61,10.7
2017-12-08,,54.64,95.95,191.36,150.53,62.43,173.57,9.94,100.31,10.76
2017-12-11,,54.94,96.47,193.43,150.69,63.17,174.31,10.16,100.85,10.86
2017-12-12,,55.7,96.3,192.94,152.1,64.4,172.54,9.9,103.03,10.72
2017-12-13,,55.06,97.35,193.06,151.42,64.6,176.83,10.11,102.5,10.65
2017-12-14,,54.73,96.3,188.44,151.21,65.03,175.0,10.13,100.2,10.63
2017-12-15,,55.5,97.45,188.71,152.66,66.73,177.49,10.3,100.7,10.8
2017-12-18,,56.4,98.19,190.07,151.72,66.01,176.75,10.98,102.71,10.95
2017-12-19,,56.8,97.92,193.89,152.22,64.9,174.97,10.95,99.73,10.65
2017-12-20,,57.02,97.41,193.69,151.75,64.38,174.25,10.98,98.59,10.58
2017-12-21,,56.93,97.91,190.63,154.2,65.08,174.56,10.89,100.13,10.62
2017-12-22,,56.93,98.21,191.64,153.89,64.51,175.0,10.54,100.55,10.71
2017-12-26,,57.0,97.75,189.54,152.99,63.45,174.44,10.46,101.96,10.64
2017-12-27,,57.47,98.09,190.42,153.32,63.34,175.36,10.53,99.77,10.67
2017-12-28,,57.46,97.79,190.55,153.57,63.4,175.55,10.55,99.71,10.76
2017-12-29,,57.07,96.71,187.41,153.09,63.32,175.24,10.28,99.69,10.83
